IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,FLOW_DURATION_MILLISECONDS,OUT_PKTS,OUT_BYTES,IN_PKTS,IN_BYTES,L7_PROTO,TCP_FLAGS,Attack
192.168.31.101,45990,192.168.31.148,80,6,0,1,60,0,0,HTTP,0,Dos_TCP_Flood
192.168.31.101,2179,192.168.31.148,80,6,0,1,60,0,0,HTTP,0,Dos_TCP_Flood
192.168.31.101,47996,192.168.31.148,80,6,0,1,60,0,0,HTTP,0,Dos_TCP_Flood
192.168.31.101,44085,192.168.31.148,80,6,0,1,60,0,0,HTTP,0,Dos_TCP_Flood
192.168.31.101,2194,192.168.31.148,80,6,0,1,60,0,0,HTTP,0,Dos_TCP_Flood
192.168.31.101,45998,192.168.31.148,80,6,0,1,60,0,0,HTTP,0,Dos_TCP_Flood
192.168.31.101,48243,192.168.31.148,80,6,0,1,60,0,0,HTTP,0,Dos_TCP_Flood
192.168.31.101,43793,192.168.31.148,80,6,0,1,60,0,0,HTTP,0,Dos_TCP_Flood
192.168.31.101,2202,192.168.31.148,80,6,0,1,60,0,0,HTTP,0,Dos_TCP_Flood
192.168.31.101,43798,192.168.31.148,80,6,0,1,60,0,0,HTTP,0,Dos_TCP_Flood
192.168.31.101,2212,192.168.31.148,80,6,0,1,60,0,0,HTTP,0,Dos_TCP_Flood
192.168.31.101,48005,192.168.31.148,80,6,0,1,60,0,0,HTTP,0,Dos_TCP_Flood
192.168.31.101,45720,192.168.31.148,80,6,0,1,60,0,0,HTTP,0,Dos_TCP_Flood
192.168.31.101,45832,192.168.31.148,80,6,0,1,60,0,0,HTTP,0,Dos_TCP_Flood
192.168.31.101,1573,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
fe80::667:61ff:fec8:e964,0,ff02::1,0,58,0,1,86,0,0,ICMPV6,0,Dos_UDP_flood
192.168.31.101,1574,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,46706,20.42.65.84,443,6,1496,10,4913,8,5588,TLS,27,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1578,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.101,1575,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,50023,114.55.178.236,31854,6,32,2,134,1,68,MQTT,24,Dos_UDP_flood
192.168.31.101,1580,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1576,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1582,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1577,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1581,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1585,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.101,1584,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1583,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1579,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1589,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
fe80::667:61ff:fec8:e964,0,ff02::1,0,58,0,1,86,0,0,ICMPV6,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1590,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,46710,20.42.65.84,443,6,1445,11,6743,8,5588,TLS,27,Dos_UDP_flood
192.168.31.101,1591,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1594,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.101,1586,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,58404,205.147.105.78,443,6,48,1,66,1,66,TLS,16,Dos_UDP_flood
192.168.31.101,1593,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,49550,192.200.0.115,443,6,206,1,66,1,66,TLS,16,Dos_UDP_flood
192.168.31.101,1592,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1595,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1587,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.101,1596,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1600,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1599,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1601,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.101,1588,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1598,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1603,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1605,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1606,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1607,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
fe80::667:61ff:fec8:e964,0,ff02::1,0,58,0,1,86,0,0,ICMPV6,0,Dos_UDP_flood
192.168.31.101,1608,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1610,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1597,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.101,1611,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.101,1604,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1602,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1612,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.200.0.115,443,192.168.31.148,49550,6,0,1,151,1,66,TLS,16,Dos_UDP_flood
192.168.31.101,1613,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1609,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1616,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1618,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1617,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1620,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1621,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1619,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1623,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.101,1615,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1624,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1622,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
205.147.105.78,443,192.168.31.148,58404,6,1,1,93,1,66,TLS,16,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
fe80::667:61ff:fec8:e964,0,ff02::1,0,58,0,1,86,0,0,ICMPV6,0,Dos_UDP_flood
192.168.31.101,1625,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1627,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1629,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,58404,205.147.105.78,443,6,47,1,66,1,66,TLS,16,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1626,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1632,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.101,1628,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1631,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1630,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1635,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.101,1634,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
fe80::667:61ff:fec8:e964,0,ff02::1,0,58,0,1,86,0,0,ICMPV6,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1636,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1639,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.101,1638,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.101,1633,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1640,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,50023,114.55.178.236,31854,6,32,2,134,1,68,MQTT,24,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1637,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
fe80::242:fc3a:c1b1:98f8,546,ff02::1:2,547,17,0,1,139,0,0,DHCPV6,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,49550,192.200.0.115,443,6,206,1,66,1,66,TLS,16,Dos_UDP_flood
192.168.31.101,1645,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.101,1642,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1643,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1641,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.101,1646,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1614,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1647,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1651,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
fe80::667:61ff:fec8:e964,0,ff02::1,0,58,0,1,86,0,0,ICMPV6,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1648,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1653,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1655,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1654,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.101,1650,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1656,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.101,1652,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
fe80::667:61ff:fec8:e964,0,ff02::1,0,58,0,1,86,0,0,ICMPV6,0,Dos_UDP_flood
192.168.31.148,58404,205.147.105.78,443,6,48,1,66,1,66,TLS,16,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1659,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.101,1657,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1661,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.101,1644,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1662,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.101,1658,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1649,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.101,1664,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
205.147.105.78,443,192.168.31.148,58404,6,0,1,93,1,66,TLS,16,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1660,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1666,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.101,1667,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.101,1668,192.168.31.148,80,17,0,1,60,0,0,Unknown,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,0,192.168.31.101,0,1,0,1,70,0,0,ICMP,0,Dos_UDP_flood
192.168.31.148,47716,140.82.113.21,443,6,1234,15,7000,12,7524,TLS,31,Dos_UDP_flood
